timestamp,part,experiment,variant,language,size,threads,block_size,run,time_seconds,gflops,speedup,efficiency,task_clock,instructions,cycles,cache_references,cache_misses,L1_dcache_loads,L1_dcache_load_misses,LLC_loads,LLC_load_misses,mem_load_retired_l1_miss,mem_load_retired_l2_miss
2026-03-19T21:20:56,2,part2_1,onmult_p1,C++,3072,4,,4,32.947090,1.759854,4.237833,1.059458,142965805818,204484942274,541146564639,29245182271,1671077463,58329583051,51075163062,29195833551,1646322003,30027662561,28492050889
2026-03-19T21:22:04,2,part2_1,onmult_p1,C++,3072,4,,5,32.683479,1.774048,4.272014,1.068004,142753579330,204414248748,540722613424,29248726734,1697655659,58324219012,51081728070,29195405833,1670150194,30010309378,28470488524
2026-03-19T21:23:13,2,part2_1,onmult_p2,C++,3072,4,,1,98.919172,0.586156,1.411499,0.352875,375656283651,647841009657,971905735827,36290151317,8202496335,174947255648,34404947398,29661536966,6945802596,31179855511,27334127774
2026-03-19T21:27:28,2,part2_1,onmult_p2,C++,3072,4,,2,97.183453,0.596625,1.436708,0.359177,378503672111,650439238174,980058965920,36121868072,8451310897,175897832709,34433035591,29771311887,7226826323,31108590925,27324811865
2026-03-19T21:31:43,2,part2_1,onmult_p2,C++,3072,4,,3,96.935998,0.598148,1.440376,0.360094,387933891621,648194858350,1012274849443,36163335017,8750017397,174847419571,34432645950,29675562537,7494712080,31196444041,27355471579
2026-03-19T21:36:02,2,part2_1,onmult_p2,C++,3072,4,,4,96.807887,0.598939,1.442282,0.360571,387672729293,650572710291,1005127810110,36048751745,8925960720,175703821652,34457952511,29706179438,7623431085,31226998357,27300672548
2026-03-19T21:40:20,2,part2_1,onmult_p2,C++,3072,4,,5,97.938455,0.592025,1.425633,0.356408,388225199515,651004901978,1008442974572,36331626543,8695588170,175555639289,34581355975,29728103505,7461723332,31256040476,27382392643
2026-03-19T21:44:40,2,part2_1,onmultline_p1,C++,3072,4,,1,5.403696,10.730074,2.448265,0.612066,22466828940,232722844894,75443762867,3800010646,754169024,87113607881,821852504,130519077,8228575,889562118,130497401
2026-03-19T21:44:51,2,part2_1,onmultline_p1,C++,3072,4,,2,5.532025,10.481163,2.391471,0.597868,22085993332,232426816033,74115184043,3777344662,721064880,87039281349,851106492,114229671,6369896,928259232,118489598
2026-03-19T21:45:02,2,part2_1,onmultline_p1,C++,3072,4,,3,5.476485,10.587459,2.415724,0.603931,22123899301,232841985991,74020268900,3779560665,732085514,87053776732,916004366,122206695,7127977,985524033,124960726
2026-03-19T21:45:13,2,part2_1,onmultline_p1,C++,3072,4,,4,5.652653,10.257495,2.340437,0.585109,22181871798,232817619468,74010966590,3797399765,760170313,87057648716,704283465,115068936,8803331,766548345,115122281
2026-03-19T21:45:25,2,part2_1,onmultline_p1,C++,3072,4,,5,5.648099,10.265765,2.342324,0.585581,22024162249,232443314142,74025375204,3772653468,713137925,87042772852,1003900139,134253527,5984182,1072953147,137112050
2026-03-19T21:45:36,2,part2_1,onmultline_p2,C++,3072,4,,1,54.902208,1.056097,0.240968,0.060242,252577251406,644457054211,465500434735,10116411315,2629524043,203466744623,5627638663,1595529518,69815268,5295545081,1673179130
2026-03-19T21:48:26,2,part2_1,onmultline_p2,C++,3072,4,,2,53.169203,1.090520,0.248822,0.062205,252651877645,642103325263,470992504038,10063488787,2638774773,202818768140,5767663371,1578679302,78788552,5376612438,1645017059
2026-03-19T21:51:14,2,part2_1,onmultline_p2,C++,3072,4,,3,52.704347,1.100138,0.251017,0.062754,249622174669,644035293524,453839554318,10084225926,2621529835,203404193357,5622846325,1542565765,76063158,5239896865,1612226652
2026-03-19T21:54:01,2,part2_1,onmultline_p2,C++,3072,4,,4,53.956015,1.074617,0.245194,0.061298,254576082514,644114327125,473312180516,10285550428,2627447535,203522574142,5568413792,1596962970,65603777,5250415835,1660248990
2026-03-19T21:56:50,2,part2_1,onmultline_p2,C++,3072,4,,5,52.834836,1.097421,0.250397,0.062599,252284769144,643801816017,464691046194,10228108280,2637673422,203230691222,5647662416,1598724629,75712180,5259026290,1666483287
