timestamp,part,experiment,variant,language,size,threads,block_size,run,time_seconds,gflops,speedup,efficiency,task_clock,instructions,cycles,cache_references,cache_misses,L1_dcache_loads,L1_dcache_load_misses,LLC_loads,LLC_load_misses,mem_load_retired_l1_miss,mem_load_retired_l2_miss
2026-03-19T16:33:04,1,onmultline,base,C++,4096,1,,4,35.006250,3.926126,,,35152125186,550782225519,174325710037,8686678921,7658841935,137604490817,9403810654,948282707,937809087,10260795890,978738856
2026-03-19T16:34:14,1,onmultline,base,C++,4096,1,,5,35.096300,3.916053,,,35162111682,551583058917,174497509606,8687422024,7639620607,137483698720,9401278409,949602256,940354098,10281115735,978638847
2026-03-19T16:35:25,1,onmultline,base,C++,6144,1,,1,116.491300,3.981898,,,116433540555,1858863284652,578174426715,29324095570,28154898463,464401442968,36335995112,3728050390,3699959370,39743171068,3894752249
2026-03-19T16:39:18,1,onmultline,base,C++,6144,1,,2,116.764718,3.972574,,,116441918984,1857572912656,577788206211,29296998328,28164373434,464866437847,36386924668,3739338951,3709041439,39654973951,3901078624
2026-03-19T16:43:11,1,onmultline,base,C++,6144,1,,3,116.877641,3.968736,,,116947922868,1858573461235,580341108639,29308978225,28183316474,464872306544,36393855729,3676785534,3644859301,39515461216,3830798994
2026-03-19T16:47:06,1,onmultline,base,C++,6144,1,,4,116.455372,3.983126,,,117073542678,1862627753633,581121753546,29320306108,28151457379,464133265731,36373839146,3671162247,3646043184,39800396267,3828129845
2026-03-19T16:50:59,1,onmultline,base,C++,6144,1,,5,116.315027,3.987932,,,117175588382,1853510248358,581259026075,29304948221,28143768805,464701911562,36360399372,3668076740,3641728205,39480635361,3814852674
2026-03-19T16:54:53,1,onmultline,base,C++,8192,1,,1,280.052479,3.926091,,,280999605647,4398558349991,1370977079564,69411717180,66991173122,1100660501055,88132484270,9237598720,9174020968,96422483919,9657947936
2026-03-19T17:04:15,1,onmultline,base,C++,8192,1,,2,274.271573,4.008843,,,272259446913,4399675899115,1352004081494,69371163153,67263743571,1100604639777,87372678611,9151925037,9084853144,95590064028,9585647530
2026-03-19T17:13:22,1,onmultline,base,C++,8192,1,,3,273.813442,4.015550,,,275779195273,4401410767974,1362685401723,69351178772,67236258393,1100167285360,87363957130,9153237346,9088452898,95658275975,9580998717
2026-03-19T17:22:32,1,onmultline,base,C++,8192,1,,4,271.224651,4.053878,,,272862682401,4402689969079,1353664601926,69376302768,67252021666,1100832864500,86011721872,8960366511,8892886259,94030730775,9375873403
2026-03-19T17:31:37,1,onmultline,base,C++,8192,1,,5,271.774275,4.045680,,,273644973693,4401110595314,1357422447358,69347338309,67253951826,1101058264712,86963601934,9075794770,9008294550,95058017132,9498439453
2026-03-19T17:40:43,1,onmultline,base,C++,10240,1,,1,534.334005,4.018991,,,543410498533,8599167762280,2674215297445,135596005266,131159553885,2149252340684,168246653730,17867688674,17730350619,184269491598,18702988041
2026-03-19T18:58:57,1,onmultline,base,C++,10240,1,,2,541.408087,3.966479,,,565573910922,8608684514617,2632964091724,135569529422,129735814432,2149760811874,169027178245,17647159069,17524481112,184919522739,18430172679
2026-03-19T19:17:25,1,onmultline,base,C++,10240,1,,3,541.357269,3.966851,,,544357733947,8600875707458,2614075886258,135575356547,131442375434,2150364785674,169152006288,17676763457,17544006174,184872717017,18494773689
2026-03-19T19:35:32,1,onmultline,base,C++,10240,1,,4,541.406009,3.966494,,,544850030484,8602989322834,2612692150378,135569253915,131457585261,2149920752318,169103031454,17750234525,17618077682,185004436262,18576808419
2026-03-19T19:53:39,1,onmultline,base,C++,10240,1,,5,553.642192,3.878829,,,544328152544,8598653026721,2611921715083,135551351854,131448327776,2149774501113,169002793568,17737532985,17607377802,184947411948,18564948956
